subscription_id,user_id,plan_name,monthly_price_inr,start_date,end_date,status,auto_renew
SUB006485,USR005678,Standard,499,2025-04-02,2025-10-20,Cancelled,True
SUB006486,USR005678,Basic,299,2025-10-21,2026-01-01,Active,True
SUB006487,USR005679,Premium,799,2025-03-19,2026-01-01,Active,True
SUB006488,USR005680,Premium,799,2025-04-02,2025-08-23,Expired,True
SUB006489,USR005681,Mobile,149,2025-05-07,2026-01-01,Active,False
SUB006490,USR005682,Premium,799,2025-06-04,2026-01-01,Active,True
SUB006491,USR005683,Basic,299,2025-04-07,2026-01-01,Active,True
SUB006492,USR005684,Mobile,149,2025-09-12,2026-01-01,Active,True
SUB006493,USR005685,Premium,799,2025-04-09,2026-01-01,Active,True
SUB006494,USR005686,Mobile,149,2025-03-17,2026-01-01,Active,True
SUB006495,USR005687,Premium,799,2025-01-23,2026-01-01,Active,True
SUB006496,USR005688,Basic,299,2025-03-19,2025-07-30,Expired,False
SUB006497,USR005689,Mobile,149,2025-05-02,2026-01-01,Active,True
SUB006498,USR005690,Premium,799,2025-07-28,2026-01-01,Active,True
SUB006499,USR005691,Mobile,149,2025-04-14,2025-12-31,Expired,False
SUB006500,USR005692,Premium,799,2025-03-23,2025-06-23,Cancelled,True
SUB006501,USR005692,Premium,799,2025-06-24,2026-01-01,Active,True
SUB006502,USR005693,Standard,499,2025-04-03,2025-09-07,Cancelled,True
SUB006503,USR005694,Premium,799,2025-08-17,2026-01-01,Active,True
SUB006504,USR005695,Premium,799,2025-06-06,2026-01-01,Active,True
SUB006505,USR005696,Standard,499,2025-06-06,2025-10-22,Expired,True
SUB006506,USR005697,Mobile,149,2025-03-24,2026-01-01,Active,True
SUB006507,USR005698,Basic,299,2025-06-30,2026-01-01,Active,True
SUB006508,USR005699,Standard,499,2025-02-09,2025-12-31,Expired,True
SUB006509,USR005700,Basic,299,2025-07-04,2026-01-01,Active,False
SUB006510,USR005701,Basic,299,2025-03-14,2025-11-06,Cancelled,True
SUB006511,USR005701,Mobile,149,2025-11-07,2026-01-01,Active,False
SUB006512,USR005702,Basic,299,2025-04-05,2026-01-01,Active,True
SUB006513,USR005703,Basic,299,2025-03-07,2026-01-01,Active,True
SUB006514,USR005704,Premium,799,2025-05-20,2025-11-08,Cancelled,True
SUB006515,USR005705,Standard,499,2025-05-11,2026-01-01,Active,True
SUB006516,USR005706,Basic,299,2025-05-21,2025-09-30,Expired,True
SUB006517,USR005707,Standard,499,2025-02-04,2025-06-18,Cancelled,False
SUB006518,USR005708,Mobile,149,2025-02-22,2025-07-15,Cancelled,False
SUB006519,USR005708,Standard,499,2025-07-16,2025-11-27,Cancelled,False
SUB006520,USR005709,Standard,499,2025-04-24,2025-08-29,Expired,True
SUB006521,USR005710,Basic,299,2025-04-28,2026-01-01,Active,False
SUB006522,USR005711,Standard,499,2025-05-02,2026-01-01,Active,False
SUB006523,USR005712,Basic,299,2025-02-05,2025-12-02,Expired,False
SUB006524,USR005713,Mobile,149,2025-02-05,2025-07-14,Cancelled,True
SUB006525,USR005714,Standard,499,2025-04-22,2026-01-01,Active,True
SUB006526,USR005715,Premium,799,2025-09-21,2026-01-01,Active,True
SUB006527,USR005716,Premium,799,2025-02-11,2026-01-01,Active,False
SUB006528,USR005717,Premium,799,2025-02-01,2025-05-26,Cancelled,True
SUB006529,USR005718,Mobile,149,2025-03-29,2026-01-01,Active,True
SUB006530,USR005719,Basic,299,2025-07-05,2026-01-01,Active,True
SUB006531,USR005720,Standard,499,2025-06-19,2026-01-01,Active,False
SUB006532,USR005721,Standard,499,2025-04-06,2026-01-01,Active,True
SUB006533,USR005722,Mobile,149,2025-06-03,2025-10-06,Expired,True
SUB006534,USR005723,Mobile,149,2025-02-14,2025-05-19,Cancelled,False
SUB006535,USR005723,Basic,299,2025-05-20,2025-11-16,Expired,True
SUB006536,USR005724,Standard,499,2025-07-12,2025-12-08,Cancelled,True
SUB006537,USR005725,Standard,499,2025-03-14,2025-10-15,Cancelled,True
SUB006538,USR005725,Mobile,149,2025-10-16,2026-01-01,Active,True
SUB006539,USR005726,Basic,299,2025-04-24,2025-08-10,Cancelled,False
SUB006540,USR005727,Premium,799,2025-04-19,2025-12-24,Expired,False
SUB006541,USR005728,Standard,499,2025-05-07,2026-01-01,Active,True
SUB006542,USR005729,Mobile,149,2025-02-12,2026-01-01,Active,True
SUB006543,USR005730,Standard,499,2025-09-18,2026-01-01,Active,True
SUB006544,USR005731,Standard,499,2025-02-27,2026-01-01,Active,False
SUB006545,USR005732,Mobile,149,2025-07-15,2026-01-01,Active,False
SUB006546,USR005733,Basic,299,2025-05-25,2026-01-01,Active,True
SUB006547,USR005734,Basic,299,2025-03-24,2026-01-01,Active,True
SUB006548,USR005735,Basic,299,2025-01-30,2025-12-22,Expired,False
SUB006549,USR005735,Basic,299,2025-12-23,2026-01-01,Active,True
SUB006550,USR005736,Premium,799,2025-03-25,2026-01-01,Active,True
SUB006551,USR005737,Basic,299,2025-01-31,2025-06-07,Cancelled,False
SUB006552,USR005738,Basic,299,2025-03-12,2025-10-09,Expired,True
SUB006553,USR005738,Standard,499,2025-10-10,2026-01-01,Active,False
SUB006554,USR005739,Premium,799,2025-03-09,2025-12-31,Cancelled,False
SUB006555,USR005740,Standard,499,2025-01-27,2026-01-01,Active,True
SUB006556,USR005741,Mobile,149,2025-03-02,2025-08-22,Cancelled,True
SUB006557,USR005742,Basic,299,2025-07-24,2026-01-01,Active,False
SUB006558,USR005743,Standard,499,2025-02-25,2025-10-27,Expired,True
SUB006559,USR005744,Basic,299,2025-03-08,2026-01-01,Active,False
SUB006560,USR005745,Basic,299,2025-01-31,2025-10-16,Cancelled,True
SUB006561,USR005745,Mobile,149,2025-10-17,2026-01-01,Active,True
SUB006562,USR005746,Standard,499,2025-05-16,2025-09-30,Expired,True
SUB006563,USR005747,Basic,299,2025-03-25,2025-10-13,Cancelled,False
SUB006564,USR005748,Basic,299,2025-04-08,2026-01-01,Active,True
SUB006565,USR005749,Basic,299,2025-04-12,2026-01-01,Active,True
SUB006566,USR005750,Mobile,149,2025-03-30,2026-01-01,Active,True
SUB006567,USR005751,Standard,499,2025-07-16,2026-01-01,Active,False
SUB006568,USR005752,Standard,499,2025-03-07,2025-08-01,Cancelled,True
SUB006569,USR005752,Premium,799,2025-08-02,2025-10-03,Expired,False
SUB006570,USR005753,Premium,799,2025-06-13,2025-12-31,Cancelled,False
SUB006571,USR005754,Basic,299,2025-02-18,2025-06-01,Cancelled,False
SUB006572,USR005754,Standard,499,2025-06-02,2025-09-24,Expired,True
SUB006573,USR005755,Mobile,149,2025-05-21,2026-01-01,Active,True
SUB006574,USR005756,Mobile,149,2025-01-19,2025-06-17,Cancelled,False
SUB006575,USR005756,Standard,499,2025-06-18,2026-01-01,Active,False
SUB006576,USR005757,Mobile,149,2025-03-11,2026-01-01,Active,False
SUB006577,USR005758,Standard,499,2025-05-06,2026-01-01,Active,True
SUB006578,USR005759,Basic,299,2025-03-26,2026-01-01,Active,True
SUB006579,USR005760,Mobile,149,2025-09-08,2025-12-25,Expired,True
SUB006580,USR005761,Standard,499,2025-04-25,2025-12-06,Expired,True
SUB006581,USR005762,Basic,299,2025-04-05,2026-01-01,Active,True
SUB006582,USR005763,Premium,799,2025-05-04,2026-01-01,Active,False
SUB006583,USR005764,Premium,799,2025-04-19,2025-10-16,Expired,True
SUB006584,USR005765,Mobile,149,2025-03-12,2025-11-13,Expired,False
SUB006585,USR005766,Standard,499,2025-03-17,2025-12-11,Cancelled,True
SUB006586,USR005767,Standard,499,2025-05-25,2026-01-01,Active,True
SUB006587,USR005768,Mobile,149,2025-05-02,2025-12-10,Expired,False
SUB006588,USR005769,Basic,299,2025-02-05,2025-10-19,Expired,True
SUB006589,USR005770,Mobile,149,2025-04-26,2025-10-05,Cancelled,True
SUB006590,USR005771,Standard,499,2025-03-10,2026-01-01,Active,True
SUB006591,USR005772,Standard,499,2025-04-14,2025-10-25,Cancelled,True
SUB006592,USR005773,Basic,299,2025-03-31,2026-01-01,Active,True
SUB006593,USR005774,Standard,499,2025-01-27,2025-08-24,Cancelled,False
SUB006594,USR005775,Standard,499,2025-05-23,2025-11-23,Cancelled,True
SUB006595,USR005776,Premium,799,2025-07-02,2026-01-01,Active,False
SUB006596,USR005777,Basic,299,2025-07-18,2026-01-01,Active,True
SUB006597,USR005778,Premium,799,2025-02-15,2025-12-08,Cancelled,True
SUB006598,USR005778,Mobile,149,2025-12-09,2026-01-01,Active,True
SUB006599,USR005779,Basic,299,2025-03-13,2025-06-20,Cancelled,True
SUB006600,USR005780,Basic,299,2025-02-24,2025-09-15,Expired,True
SUB006601,USR005780,Basic,299,2025-09-16,2026-01-01,Active,True
SUB006602,USR005781,Standard,499,2025-03-02,2025-11-26,Cancelled,False
SUB006603,USR005782,Mobile,149,2025-04-03,2025-12-19,Cancelled,True
SUB006604,USR005783,Basic,299,2025-04-01,2025-10-09,Expired,False
SUB006605,USR005784,Standard,499,2025-07-13,2026-01-01,Active,True
SUB006606,USR005785,Basic,299,2025-02-21,2025-12-30,Expired,True
SUB006607,USR005786,Mobile,149,2025-06-23,2026-01-01,Active,True
SUB006608,USR005787,Standard,499,2025-05-08,2025-12-17,Expired,False
SUB006609,USR005788,Basic,299,2025-07-16,2025-10-23,Expired,True
SUB006610,USR005788,Premium,799,2025-10-24,2026-01-01,Active,True
SUB006611,USR005789,Premium,799,2025-04-20,2026-01-01,Active,False
SUB006612,USR005790,Basic,299,2025-03-15,2025-06-13,Cancelled,True
SUB006613,USR005790,Premium,799,2025-06-14,2025-10-24,Expired,True
SUB006614,USR005791,Standard,499,2025-01-13,2025-10-30,Cancelled,True
SUB006615,USR005791,Mobile,149,2025-10-31,2026-01-01,Active,True
SUB006616,USR005792,Standard,499,2025-02-21,2026-01-01,Active,True
SUB006617,USR005793,Standard,499,2025-02-19,2026-01-01,Active,False
SUB006618,USR005794,Premium,799,2025-03-06,2026-01-01,Active,True
SUB006619,USR005795,Mobile,149,2025-04-03,2026-01-01,Active,True
SUB006620,USR005796,Premium,799,2025-05-28,2025-11-26,Expired,True
SUB006621,USR005796,Basic,299,2025-11-27,2026-01-01,Active,True
SUB006622,USR005797,Mobile,149,2025-06-07,2026-01-01,Active,True
SUB006623,USR005798,Premium,799,2025-04-14,2025-08-30,Expired,False
SUB006624,USR005799,Basic,299,2025-02-03,2025-12-17,Cancelled,True
SUB006625,USR005799,Mobile,149,2025-12-18,2026-01-01,Active,True
SUB006626,USR005800,Mobile,149,2025-04-16,2026-01-01,Active,False
SUB006627,USR005801,Standard,499,2025-04-08,2025-12-04,Cancelled,False
SUB006628,USR005802,Standard,499,2025-04-23,2025-11-15,Expired,True
SUB006629,USR005803,Premium,799,2025-07-12,2025-11-03,Expired,True
SUB006630,USR005804,Premium,799,2025-02-04,2026-01-01,Active,True
SUB006631,USR005805,Basic,299,2025-03-30,2025-11-26,Expired,True
SUB006632,USR005806,Basic,299,2025-01-31,2025-10-05,Expired,False
SUB006633,USR005807,Standard,499,2025-03-12,2026-01-01,Active,True
SUB006634,USR005808,Standard,499,2025-02-02,2025-06-11,Expired,True
SUB006635,USR005808,Basic,299,2025-06-12,2026-01-01,Active,False
SUB006636,USR005809,Mobile,149,2025-05-01,2026-01-01,Active,True
SUB006637,USR005810,Standard,499,2025-06-09,2026-01-01,Active,True
SUB006638,USR005811,Basic,299,2025-04-22,2025-07-28,Expired,True
SUB006639,USR005812,Standard,499,2025-01-28,2025-08-23,Cancelled,False
SUB006640,USR005812,Standard,499,2025-08-24,2026-01-01,Active,True
SUB006641,USR005813,Standard,499,2025-03-22,2025-11-23,Cancelled,False
SUB006642,USR005813,Standard,499,2025-11-24,2026-01-01,Active,True
SUB006643,USR005814,Basic,299,2025-03-04,2025-08-11,Expired,False
SUB006644,USR005814,Premium,799,2025-08-12,2026-01-01,Active,False
SUB006645,USR005815,Mobile,149,2025-01-18,2025-10-07,Cancelled,False
SUB006646,USR005816,Basic,299,2025-07-29,2026-01-01,Active,False
SUB006647,USR005817,Basic,299,2025-07-23,2026-01-01,Active,True
SUB006648,USR005818,Basic,299,2025-02-14,2025-09-13,Expired,True
SUB006649,USR005819,Mobile,149,2025-05-19,2026-01-01,Active,False
SUB006650,USR005820,Standard,499,2025-04-04,2025-09-11,Expired,True
SUB006651,USR005821,Basic,299,2025-03-30,2026-01-01,Active,True
SUB006652,USR005822,Basic,299,2025-09-15,2026-01-01,Active,True
SUB006653,USR005823,Mobile,149,2025-05-13,2026-01-01,Active,True
SUB006654,USR005824,Mobile,149,2025-02-24,2025-08-17,Cancelled,True
SUB006655,USR005825,Standard,499,2025-04-02,2025-08-04,Expired,True
SUB006656,USR005825,Mobile,149,2025-08-05,2025-11-06,Cancelled,False
SUB006657,USR005826,Standard,499,2025-03-21,2026-01-01,Active,True
SUB006658,USR005827,Premium,799,2025-05-14,2026-01-01,Active,True
SUB006659,USR005828,Standard,499,2025-03-17,2025-11-02,Cancelled,True
SUB006660,USR005829,Mobile,149,2025-05-31,2025-10-02,Cancelled,True
SUB006661,USR005830,Standard,499,2025-04-23,2025-12-03,Expired,False
SUB006662,USR005830,Basic,299,2025-12-04,2026-01-01,Active,False
SUB006663,USR005831,Mobile,149,2025-01-11,2025-12-31,Expired,True
SUB006664,USR005832,Basic,299,2025-02-10,2025-10-05,Cancelled,True
SUB006665,USR005832,Mobile,149,2025-10-06,2026-01-01,Active,True
SUB006666,USR005833,Mobile,149,2025-02-27,2026-01-01,Active,False
SUB006667,USR005834,Standard,499,2025-03-31,2025-11-25,Expired,True
SUB006668,USR005835,Mobile,149,2025-02-18,2025-05-19,Expired,False
SUB006669,USR005836,Basic,299,2025-02-13,2025-07-20,Cancelled,True
SUB006670,USR005837,Standard,499,2025-05-27,2026-01-01,Active,False
SUB006671,USR005838,Basic,299,2025-06-06,2026-01-01,Active,True
SUB006672,USR005839,Standard,499,2025-03-29,2025-11-15,Expired,True
SUB006673,USR005839,Basic,299,2025-11-16,2026-01-01,Active,False
SUB006674,USR005840,Mobile,149,2025-03-23,2025-07-01,Cancelled,False
SUB006675,USR005841,Basic,299,2025-03-23,2026-01-01,Active,True
SUB006676,USR005842,Standard,499,2025-07-23,2026-01-01,Active,True
SUB006677,USR005843,Basic,299,2025-02-14,2025-08-25,Expired,True
SUB006678,USR005843,Standard,499,2025-08-26,2026-01-01,Active,False
SUB006679,USR005844,Basic,299,2025-09-02,2026-01-01,Active,True
SUB006680,USR005845,Premium,799,2025-03-03,2026-01-01,Active,True
SUB006681,USR005846,Basic,299,2025-03-26,2025-08-04,Expired,True
SUB006682,USR005847,Standard,499,2025-03-22,2026-01-01,Active,False
SUB006683,USR005848,Standard,499,2025-02-20,2025-05-31,Cancelled,True
SUB006684,USR005849,Mobile,149,2025-01-25,2025-05-03,Cancelled,True
SUB006685,USR005850,Basic,299,2025-03-11,2025-06-13,Expired,True
SUB006686,USR005851,Standard,499,2025-04-08,2026-01-01,Active,True
SUB006687,USR005852,Basic,299,2025-07-05,2025-10-05,Cancelled,True
SUB006688,USR005853,Mobile,149,2025-03-28,2026-01-01,Active,True
SUB006689,USR005854,Mobile,149,2025-04-09,2025-12-18,Cancelled,False
SUB006690,USR005855,Standard,499,2025-03-23,2025-09-05,Cancelled,True
SUB006691,USR005855,Mobile,149,2025-09-06,2026-01-01,Active,True
SUB006692,USR005856,Premium,799,2025-06-08,2026-01-01,Active,False
SUB006693,USR005857,Standard,499,2025-03-27,2026-01-01,Active,True
SUB006694,USR005858,Standard,499,2025-05-20,2026-01-01,Active,True
SUB006695,USR005859,Mobile,149,2025-03-05,2025-08-26,Cancelled,True
SUB006696,USR005859,Mobile,149,2025-08-27,2025-12-10,Expired,True
SUB006697,USR005860,Basic,299,2025-04-12,2026-01-01,Active,True
SUB006698,USR005861,Mobile,149,2025-06-29,2025-11-14,Expired,True
SUB006699,USR005862,Premium,799,2025-03-28,2025-10-26,Cancelled,True
SUB006700,USR005862,Standard,499,2025-10-27,2026-01-01,Active,True
SUB006701,USR005863,Mobile,149,2025-01-24,2025-09-04,Expired,True
SUB006702,USR005864,Basic,299,2025-04-23,2025-09-27,Cancelled,True
SUB006703,USR005864,Standard,499,2025-09-28,2026-01-01,Active,False
SUB006704,USR005865,Premium,799,2025-03-22,2026-01-01,Active,True
SUB006705,USR005866,Basic,299,2025-03-29,2025-11-04,Cancelled,False
SUB006706,USR005867,Standard,499,2025-04-24,2026-01-01,Active,True
SUB006707,USR005868,Basic,299,2025-06-29,2026-01-01,Active,True
SUB006708,USR005869,Standard,499,2025-02-28,2026-01-01,Active,False
SUB006709,USR005870,Mobile,149,2025-04-09,2025-08-02,Cancelled,True
SUB006710,USR005870,Mobile,149,2025-08-03,2026-01-01,Active,False
SUB006711,USR005871,Standard,499,2025-05-04,2026-01-01,Active,True
SUB006712,USR005872,Standard,499,2025-05-31,2026-01-01,Active,True
SUB006713,USR005873,Basic,299,2025-02-28,2026-01-01,Active,True
SUB006714,USR005874,Premium,799,2025-03-28,2025-12-05,Expired,False
SUB006715,USR005874,Basic,299,2025-12-06,2026-01-01,Active,False
SUB006716,USR005875,Basic,299,2025-02-10,2026-01-01,Active,False
SUB006717,USR005876,Standard,499,2025-04-09,2026-01-01,Active,False
SUB006718,USR005877,Standard,499,2025-05-06,2026-01-01,Active,True
SUB006719,USR005878,Standard,499,2025-02-15,2026-01-01,Active,True
SUB006720,USR005879,Standard,499,2025-05-18,2026-01-01,Active,False
SUB006721,USR005880,Mobile,149,2025-05-24,2025-09-13,Expired,True
SUB006722,USR005880,Basic,299,2025-09-14,2026-01-01,Active,True
SUB006723,USR005881,Standard,499,2025-04-17,2026-01-01,Active,True
SUB006724,USR005882,Mobile,149,2025-01-19,2025-12-07,Expired,True
SUB006725,USR005883,Standard,499,2025-05-08,2026-01-01,Active,True
SUB006726,USR005884,Premium,799,2025-01-30,2025-05-11,Cancelled,True
SUB006727,USR005885,Basic,299,2025-04-26,2026-01-01,Active,True
SUB006728,USR005886,Basic,299,2025-04-19,2026-01-01,Active,True
SUB006729,USR005887,Basic,299,2025-04-16,2025-12-17,Expired,True
SUB006730,USR005887,Standard,499,2025-12-18,2026-01-01,Active,False
SUB006731,USR005888,Mobile,149,2025-01-27,2026-01-01,Active,False
SUB006732,USR005889,Basic,299,2025-04-12,2026-01-01,Active,True
SUB006733,USR005890,Standard,499,2025-05-14,2025-09-07,Cancelled,True
SUB006734,USR005890,Mobile,149,2025-09-08,2026-01-01,Active,False
SUB006735,USR005891,Mobile,149,2025-02-22,2025-05-23,Cancelled,True
SUB006736,USR005892,Mobile,149,2025-06-03,2026-01-01,Active,True
SUB006737,USR005893,Standard,499,2025-02-10,2025-10-18,Cancelled,False
SUB006738,USR005893,Mobile,149,2025-10-19,2026-01-01,Active,True
SUB006739,USR005894,Basic,299,2025-04-25,2025-07-29,Cancelled,False
SUB006740,USR005894,Basic,299,2025-07-30,2025-10-24,Cancelled,True
SUB006741,USR005895,Mobile,149,2025-07-14,2026-01-01,Active,True
SUB006742,USR005896,Standard,499,2025-04-01,2025-11-15,Cancelled,False
SUB006743,USR005897,Standard,499,2025-01-27,2026-01-01,Active,False
SUB006744,USR005898,Basic,299,2025-06-03,2025-11-30,Cancelled,False
SUB006745,USR005899,Mobile,149,2025-04-14,2026-01-01,Active,True
SUB006746,USR005900,Premium,799,2025-08-03,2026-01-01,Active,False
SUB006747,USR005901,Premium,799,2025-02-23,2025-07-11,Cancelled,True
SUB006748,USR005902,Premium,799,2025-05-11,2026-01-01,Active,True
SUB006749,USR005903,Premium,799,2025-05-28,2025-12-17,Cancelled,False
SUB006750,USR005903,Standard,499,2025-12-18,2026-01-01,Active,False
SUB006751,USR005904,Basic,299,2025-02-02,2025-12-28,Expired,True
SUB006752,USR005905,Standard,499,2025-03-04,2025-10-11,Expired,False
SUB006753,USR005905,Standard,499,2025-10-12,2026-01-01,Active,True
SUB006754,USR005906,Mobile,149,2025-02-16,2025-09-28,Cancelled,True
SUB006755,USR005907,Basic,299,2025-06-22,2026-01-01,Active,True
SUB006756,USR005908,Premium,799,2025-04-16,2025-08-07,Expired,True
SUB006757,USR005908,Basic,299,2025-08-08,2025-11-20,Cancelled,True
SUB006758,USR005909,Standard,499,2025-05-22,2025-11-20,Expired,True
SUB006759,USR005910,Mobile,149,2025-06-08,2026-01-01,Active,False
SUB006760,USR005911,Standard,499,2025-01-11,2025-06-25,Cancelled,True
SUB006761,USR005912,Basic,299,2025-08-06,2026-01-01,Active,True
SUB006762,USR005913,Premium,799,2025-02-24,2025-09-21,Cancelled,True
SUB006763,USR005914,Basic,299,2025-06-08,2026-01-01,Active,True
SUB006764,USR005915,Basic,299,2025-07-06,2026-01-01,Active,True
SUB006765,USR005916,Mobile,149,2025-01-24,2025-07-29,Expired,False
SUB006766,USR005917,Basic,299,2025-06-25,2026-01-01,Active,True
SUB006767,USR005918,Mobile,149,2025-03-23,2026-01-01,Active,False
SUB006768,USR005919,Standard,499,2025-05-06,2026-01-01,Active,False
SUB006769,USR005920,Standard,499,2025-04-23,2026-01-01,Active,True
SUB006770,USR005921,Standard,499,2025-01-27,2025-11-18,Cancelled,True
SUB006771,USR005922,Standard,499,2025-06-14,2026-01-01,Active,False
SUB006772,USR005923,Mobile,149,2025-07-14,2026-01-01,Active,False
SUB006773,USR005924,Premium,799,2025-04-14,2026-01-01,Active,False
SUB006774,USR005925,Mobile,149,2025-01-15,2025-05-01,Expired,False
SUB006775,USR005926,Basic,299,2025-03-28,2025-08-24,Cancelled,False
SUB006776,USR005927,Standard,499,2025-06-06,2025-10-10,Expired,True
SUB006777,USR005928,Premium,799,2025-07-09,2026-01-01,Active,True
SUB006778,USR005929,Mobile,149,2025-03-30,2025-10-07,Cancelled,True
SUB006779,USR005929,Mobile,149,2025-10-08,2026-01-01,Active,False
SUB006780,USR005930,Basic,299,2025-02-14,2025-11-20,Expired,True
SUB006781,USR005931,Premium,799,2025-05-27,2026-01-01,Active,False
SUB006782,USR005932,Basic,299,2025-06-11,2026-01-01,Active,True
SUB006783,USR005933,Basic,299,2025-07-24,2026-01-01,Active,False
SUB006784,USR005934,Basic,299,2025-06-05,2025-10-11,Expired,True
SUB006785,USR005934,Basic,299,2025-10-12,2026-01-01,Active,True
SUB006786,USR005935,Standard,499,2025-04-05,2025-11-14,Cancelled,False
SUB006787,USR005936,Basic,299,2025-02-15,2025-09-04,Expired,True
SUB006788,USR005937,Premium,799,2025-02-01,2025-08-07,Expired,True
SUB006789,USR005937,Standard,499,2025-08-08,2025-11-09,Expired,False
SUB006790,USR005938,Premium,799,2025-05-20,2025-11-30,Cancelled,True
SUB006791,USR005939,Standard,499,2025-03-29,2026-01-01,Active,True
SUB006792,USR005940,Basic,299,2025-07-01,2025-11-07,Cancelled,False
SUB006793,USR005941,Premium,799,2025-05-29,2025-12-16,Expired,False
SUB006794,USR005941,Premium,799,2025-12-17,2026-01-01,Active,True
SUB006795,USR005942,Mobile,149,2025-03-05,2025-08-30,Expired,True
SUB006796,USR005943,Standard,499,2025-07-30,2025-12-19,Cancelled,True
SUB006797,USR005944,Standard,499,2025-06-11,2026-01-01,Active,False
SUB006798,USR005945,Basic,299,2025-05-15,2025-11-14,Cancelled,False
SUB006799,USR005946,Mobile,149,2025-05-20,2025-10-07,Cancelled,True
SUB006800,USR005947,Mobile,149,2025-08-07,2026-01-01,Active,True
SUB006801,USR005948,Premium,799,2025-05-01,2026-01-01,Active,True
SUB006802,USR005949,Mobile,149,2025-04-04,2025-11-29,Expired,False
SUB006803,USR005949,Basic,299,2025-11-30,2026-01-01,Active,True
SUB006804,USR005950,Basic,299,2025-04-12,2025-10-24,Cancelled,True
SUB006805,USR005950,Mobile,149,2025-10-25,2026-01-01,Active,True
SUB006806,USR005951,Standard,499,2025-06-16,2026-01-01,Active,False
SUB006807,USR005952,Mobile,149,2025-04-24,2026-01-01,Active,True
SUB006808,USR005953,Standard,499,2025-04-28,2025-12-06,Cancelled,True
SUB006809,USR005953,Standard,499,2025-12-07,2026-01-01,Active,False
SUB006810,USR005954,Standard,499,2025-02-05,2025-06-26,Expired,False
SUB006811,USR005955,Mobile,149,2025-01-23,2026-01-01,Active,False
SUB006812,USR005956,Standard,499,2025-03-13,2026-01-01,Active,True
SUB006813,USR005957,Basic,299,2025-03-07,2026-01-01,Active,True
SUB006814,USR005958,Basic,299,2025-06-18,2026-01-01,Active,False
SUB006815,USR005959,Standard,499,2025-02-25,2026-01-01,Active,False
SUB006816,USR005960,Mobile,149,2025-03-27,2025-08-14,Cancelled,False
SUB006817,USR005961,Mobile,149,2025-06-13,2026-01-01,Active,True
SUB006818,USR005962,Standard,499,2025-04-17,2025-10-08,Cancelled,False
SUB006819,USR005962,Premium,799,2025-10-09,2026-01-01,Active,False
SUB006820,USR005963,Basic,299,2025-03-02,2025-08-04,Cancelled,True
SUB006821,USR005964,Standard,499,2025-01-15,2025-06-14,Cancelled,False
SUB006822,USR005965,Basic,299,2025-04-23,2026-01-01,Active,True
SUB006823,USR005966,Standard,499,2025-06-03,2026-01-01,Active,False
SUB006824,USR005967,Basic,299,2025-06-19,2025-09-23,Expired,True
SUB006825,USR005968,Basic,299,2025-07-26,2026-01-01,Active,True
SUB006826,USR005969,Basic,299,2025-06-05,2026-01-01,Active,True
SUB006827,USR005970,Mobile,149,2025-07-08,2025-10-11,Expired,True
SUB006828,USR005971,Mobile,149,2025-02-16,2025-05-19,Expired,True
SUB006829,USR005972,Basic,299,2025-08-22,2026-01-01,Active,True
SUB006830,USR005973,Premium,799,2025-06-08,2025-09-25,Expired,True
SUB006831,USR005974,Mobile,149,2025-06-07,2025-11-01,Expired,True
SUB006832,USR005974,Standard,499,2025-11-02,2026-01-01,Active,True
SUB006833,USR005975,Standard,499,2025-05-02,2026-01-01,Active,True
SUB006834,USR005976,Standard,499,2025-03-07,2026-01-01,Active,True
SUB006835,USR005977,Basic,299,2025-02-21,2025-11-08,Cancelled,True
SUB006836,USR005977,Basic,299,2025-11-09,2026-01-01,Active,True
SUB006837,USR005978,Premium,799,2025-02-28,2025-10-14,Cancelled,False
SUB006838,USR005979,Premium,799,2025-05-04,2026-01-01,Active,True
SUB006839,USR005980,Premium,799,2025-05-09,2025-12-04,Expired,False
SUB006840,USR005981,Basic,299,2025-07-13,2026-01-01,Active,False
SUB006841,USR005982,Standard,499,2025-05-22,2025-11-24,Expired,True
SUB006842,USR005982,Premium,799,2025-11-25,2026-01-01,Active,True
SUB006843,USR005983,Premium,799,2025-07-13,2026-01-01,Active,True
SUB006844,USR005984,Premium,799,2025-03-18,2025-10-11,Expired,True
SUB006845,USR005984,Mobile,149,2025-10-12,2026-01-01,Active,True
SUB006846,USR005985,Mobile,149,2025-04-29,2025-08-30,Cancelled,True
SUB006847,USR005986,Basic,299,2025-08-30,2026-01-01,Active,False
SUB006848,USR005987,Premium,799,2025-02-08,2025-12-23,Expired,True
SUB006849,USR005988,Basic,299,2025-03-07,2026-01-01,Active,True
SUB006850,USR005989,Basic,299,2025-08-09,2026-01-01,Active,True
SUB006851,USR005990,Premium,799,2025-05-25,2026-01-01,Active,True
SUB006852,USR005991,Standard,499,2025-07-21,2026-01-01,Active,False
SUB006853,USR005992,Basic,299,2025-03-15,2026-01-01,Active,True
SUB006854,USR005993,Mobile,149,2025-02-08,2026-01-01,Active,True
SUB006855,USR005994,Basic,299,2025-03-23,2026-01-01,Active,True
SUB006856,USR005995,Basic,299,2025-08-04,2026-01-01,Active,True
SUB006857,USR005996,Premium,799,2025-08-12,2026-01-01,Active,True
SUB006858,USR005997,Premium,799,2025-03-23,2026-01-01,Active,True
SUB006859,USR005998,Standard,499,2025-07-13,2026-01-01,Active,False
