content_id,genre_id
CNT01646,GEN08
CNT01646,GEN14
CNT01646,GEN02
CNT01647,GEN07
CNT01648,GEN15
CNT01649,GEN02
CNT01649,GEN11
CNT01650,GEN03
CNT01651,GEN07
CNT01652,GEN08
CNT01653,GEN08
CNT01654,GEN04
CNT01655,GEN10
CNT01655,GEN01
CNT01656,GEN12
CNT01657,GEN02
CNT01657,GEN11
CNT01658,GEN09
CNT01659,GEN13
CNT01660,GEN09
CNT01660,GEN01
CNT01661,GEN14
CNT01661,GEN09
CNT01662,GEN09
CNT01663,GEN15
CNT01663,GEN08
CNT01664,GEN04
CNT01664,GEN08
CNT01665,GEN07
CNT01666,GEN12
CNT01666,GEN01
CNT01666,GEN09
CNT01667,GEN09
CNT01667,GEN13
CNT01668,GEN10
CNT01668,GEN03
CNT01669,GEN13
CNT01670,GEN03
CNT01671,GEN13
CNT01671,GEN04
CNT01671,GEN03
CNT01672,GEN02
CNT01673,GEN07
CNT01673,GEN04
CNT01673,GEN11
CNT01674,GEN10
CNT01675,GEN15
CNT01676,GEN13
CNT01676,GEN02
CNT01677,GEN09
CNT01678,GEN06
CNT01679,GEN09
CNT01679,GEN08
CNT01680,GEN01
CNT01680,GEN13
CNT01680,GEN12
CNT01681,GEN09
CNT01681,GEN13
CNT01682,GEN07
CNT01683,GEN10
CNT01684,GEN13
CNT01684,GEN02
CNT01685,GEN10
CNT01685,GEN13
CNT01685,GEN02
CNT01686,GEN14
CNT01686,GEN09
CNT01687,GEN15
CNT01687,GEN07
CNT01688,GEN11
CNT01689,GEN10
CNT01690,GEN03
CNT01691,GEN03
CNT01692,GEN11
CNT01692,GEN12
CNT01693,GEN07
CNT01694,GEN06
CNT01694,GEN12
CNT01695,GEN12
CNT01696,GEN05
CNT01697,GEN01
CNT01697,GEN06
CNT01698,GEN05
CNT01698,GEN15
CNT01699,GEN08
CNT01700,GEN11
CNT01700,GEN02
CNT01701,GEN04
CNT01701,GEN03
CNT01701,GEN05
CNT01702,GEN08
CNT01702,GEN13
CNT01702,GEN06
CNT01703,GEN07
CNT01704,GEN02
CNT01704,GEN04
CNT01705,GEN15
CNT01706,GEN12
CNT01706,GEN08
CNT01707,GEN14
CNT01707,GEN06
CNT01708,GEN09
CNT01708,GEN13
CNT01709,GEN05
CNT01710,GEN07
CNT01710,GEN03
CNT01711,GEN09
CNT01711,GEN10
CNT01712,GEN04
CNT01713,GEN04
CNT01713,GEN14
CNT01714,GEN01
CNT01715,GEN15
CNT01716,GEN04
CNT01717,GEN14
CNT01718,GEN07
CNT01719,GEN02
CNT01719,GEN11
CNT01720,GEN06
CNT01721,GEN08
CNT01722,GEN14
CNT01723,GEN09
CNT01724,GEN03
CNT01725,GEN05
CNT01725,GEN12
CNT01726,GEN02
CNT01726,GEN05
CNT01727,GEN01
CNT01728,GEN10
CNT01729,GEN04
CNT01729,GEN14
CNT01730,GEN04
CNT01731,GEN05
CNT01731,GEN11
CNT01732,GEN01
CNT01733,GEN13
CNT01733,GEN11
CNT01734,GEN15
CNT01735,GEN03
CNT01736,GEN01
CNT01736,GEN04
CNT01737,GEN13
CNT01738,GEN12
CNT01738,GEN15
CNT01738,GEN11
CNT01739,GEN15
CNT01740,GEN06
CNT01741,GEN04
CNT01742,GEN11
CNT01743,GEN10
CNT01744,GEN02
CNT01745,GEN11
CNT01746,GEN14
CNT01746,GEN06
CNT01746,GEN09
CNT01747,GEN10
CNT01747,GEN05
CNT01748,GEN02
CNT01749,GEN06
CNT01750,GEN11
CNT01750,GEN06
CNT01750,GEN05
CNT01751,GEN12
CNT01752,GEN11
CNT01752,GEN05
CNT01752,GEN04
CNT01753,GEN13
CNT01754,GEN01
CNT01755,GEN13
CNT01755,GEN15
CNT01756,GEN11
CNT01756,GEN06
CNT01757,GEN12
CNT01757,GEN01
CNT01758,GEN05
CNT01758,GEN15
CNT01759,GEN07
CNT01759,GEN15
CNT01759,GEN12
CNT01760,GEN12
CNT01761,GEN14
CNT01761,GEN04
CNT01761,GEN06
CNT01762,GEN04
CNT01762,GEN11
CNT01763,GEN13
CNT01764,GEN11
CNT01765,GEN05
CNT01766,GEN14
CNT01766,GEN11
CNT01767,GEN03
CNT01767,GEN05
CNT01768,GEN03
CNT01769,GEN12
CNT01769,GEN13
CNT01770,GEN15
CNT01770,GEN03
CNT01771,GEN15
CNT01771,GEN06
CNT01771,GEN11
CNT01772,GEN06
CNT01773,GEN14
CNT01774,GEN13
CNT01775,GEN06
CNT01775,GEN05
CNT01776,GEN08
CNT01776,GEN14
CNT01777,GEN01
CNT01778,GEN10
CNT01778,GEN15
CNT01779,GEN02
CNT01779,GEN08
CNT01779,GEN04
CNT01780,GEN14
CNT01781,GEN09
CNT01781,GEN05
CNT01782,GEN14
CNT01783,GEN03
CNT01783,GEN04
CNT01784,GEN10
CNT01785,GEN08
CNT01785,GEN03
CNT01786,GEN12
CNT01787,GEN02
CNT01788,GEN11
CNT01789,GEN06
CNT01789,GEN11
CNT01789,GEN01
CNT01790,GEN05
CNT01791,GEN13
CNT01792,GEN13
CNT01793,GEN13
CNT01794,GEN02
CNT01794,GEN03
CNT01795,GEN11
CNT01795,GEN07
CNT01796,GEN08
CNT01797,GEN01
CNT01798,GEN12
CNT01799,GEN01
CNT01800,GEN13
CNT01800,GEN14
CNT01801,GEN01
CNT01802,GEN11
CNT01802,GEN12
CNT01803,GEN12
CNT01804,GEN05
CNT01804,GEN03
CNT01805,GEN09
CNT01806,GEN03
CNT01806,GEN02
CNT01807,GEN05
CNT01807,GEN15
CNT01808,GEN09
CNT01809,GEN06
CNT01809,GEN07
CNT01810,GEN03
CNT01810,GEN06
CNT01811,GEN08
CNT01811,GEN06
CNT01811,GEN13
CNT01812,GEN15
CNT01813,GEN07
CNT01813,GEN01
CNT01813,GEN04
CNT01814,GEN03
CNT01815,GEN01
CNT01816,GEN03
CNT01816,GEN02
CNT01817,GEN11
CNT01818,GEN07
CNT01818,GEN11
CNT01819,GEN09
CNT01820,GEN10
CNT01820,GEN01
CNT01821,GEN11
CNT01821,GEN14
CNT01822,GEN12
CNT01823,GEN08
CNT01824,GEN09
CNT01825,GEN12
CNT01826,GEN12
CNT01827,GEN01
CNT01827,GEN05
CNT01828,GEN02
CNT01829,GEN05
CNT01829,GEN10
CNT01830,GEN03
CNT01830,GEN07
CNT01831,GEN02
CNT01831,GEN09
CNT01832,GEN02
CNT01832,GEN05
CNT01833,GEN02
CNT01834,GEN10
CNT01835,GEN05
CNT01836,GEN04
CNT01836,GEN06
CNT01837,GEN05
CNT01837,GEN03
CNT01838,GEN08
CNT01839,GEN12
CNT01839,GEN08
CNT01839,GEN06
CNT01840,GEN01
CNT01841,GEN15
CNT01841,GEN02
CNT01842,GEN11
CNT01842,GEN08
CNT01843,GEN02
CNT01844,GEN02
CNT01844,GEN12
CNT01845,GEN15
CNT01845,GEN05
CNT01846,GEN08
CNT01846,GEN05
CNT01847,GEN01
CNT01848,GEN03
CNT01849,GEN14
CNT01849,GEN05
CNT01850,GEN11
CNT01851,GEN12
CNT01852,GEN14
CNT01853,GEN01
CNT01853,GEN15
CNT01854,GEN11
CNT01854,GEN15
CNT01855,GEN06
CNT01856,GEN10
CNT01856,GEN05
CNT01857,GEN02
CNT01857,GEN06
CNT01858,GEN03
CNT01858,GEN02
CNT01859,GEN08
CNT01860,GEN07
CNT01861,GEN08
CNT01861,GEN13
CNT01862,GEN15
CNT01863,GEN02
CNT01863,GEN03
CNT01864,GEN01
CNT01864,GEN14
CNT01865,GEN07
CNT01866,GEN08
CNT01866,GEN13
CNT01866,GEN10
CNT01867,GEN03
CNT01867,GEN10
CNT01868,GEN06
CNT01869,GEN14
CNT01869,GEN11
CNT01870,GEN12
CNT01870,GEN03
CNT01871,GEN08
CNT01872,GEN07
CNT01873,GEN02
CNT01874,GEN06
CNT01875,GEN14
CNT01876,GEN13
CNT01876,GEN12
CNT01877,GEN10
CNT01877,GEN04
CNT01878,GEN11
CNT01878,GEN14
CNT01878,GEN06
CNT01879,GEN12
CNT01880,GEN02
CNT01880,GEN07
CNT01881,GEN04
CNT01881,GEN08
CNT01882,GEN11
CNT01883,GEN03
CNT01883,GEN14
CNT01884,GEN15
CNT01884,GEN10
CNT01885,GEN11
CNT01886,GEN09
CNT01886,GEN14
CNT01886,GEN08
CNT01887,GEN14
CNT01887,GEN03
CNT01888,GEN08
CNT01889,GEN06
CNT01890,GEN01
CNT01890,GEN09
CNT01890,GEN04
CNT01891,GEN07
CNT01891,GEN15
CNT01892,GEN02
CNT01892,GEN08
CNT01893,GEN10
CNT01894,GEN14
CNT01895,GEN06
CNT01896,GEN08
CNT01897,GEN01
CNT01897,GEN02
CNT01898,GEN01
CNT01899,GEN01
CNT01899,GEN14
CNT01900,GEN10
CNT01901,GEN11
CNT01901,GEN05
CNT01901,GEN09
CNT01902,GEN11
CNT01902,GEN15
CNT01903,GEN06
CNT01904,GEN01
CNT01905,GEN14
CNT01905,GEN08
CNT01906,GEN13
CNT01907,GEN08
CNT01907,GEN12
CNT01908,GEN12
CNT01908,GEN08
CNT01909,GEN13
CNT01910,GEN01
CNT01910,GEN06
CNT01911,GEN11
CNT01912,GEN05
CNT01912,GEN09
CNT01912,GEN14
CNT01913,GEN02
CNT01914,GEN03
CNT01915,GEN14
CNT01916,GEN12
CNT01916,GEN07
CNT01917,GEN10
CNT01918,GEN02
CNT01919,GEN07
CNT01919,GEN04
CNT01919,GEN08
CNT01920,GEN04
CNT01920,GEN12
CNT01921,GEN13
CNT01922,GEN15
CNT01923,GEN11
CNT01923,GEN10
CNT01924,GEN15
CNT01925,GEN11
CNT01926,GEN09
CNT01926,GEN03
CNT01927,GEN01
CNT01927,GEN09
CNT01927,GEN12
CNT01928,GEN15
CNT01929,GEN10
CNT01930,GEN09
CNT01931,GEN15
CNT01931,GEN03
CNT01932,GEN03
CNT01932,GEN12
CNT01933,GEN02
CNT01933,GEN07
CNT01934,GEN10
CNT01934,GEN06
CNT01935,GEN07
CNT01936,GEN10
CNT01937,GEN13
CNT01937,GEN04
CNT01937,GEN05
CNT01938,GEN06
CNT01939,GEN08
CNT01939,GEN13
CNT01939,GEN03
CNT01940,GEN10
CNT01941,GEN12
CNT01941,GEN09
CNT01942,GEN12
CNT01943,GEN06
CNT01944,GEN15
CNT01944,GEN09
CNT01945,GEN04
CNT01945,GEN15
CNT01946,GEN05
CNT01946,GEN11
CNT01947,GEN11
CNT01948,GEN12
CNT01949,GEN03
CNT01949,GEN09
CNT01950,GEN11
CNT01951,GEN02
CNT01952,GEN09
CNT01952,GEN08
CNT01953,GEN11
CNT01953,GEN12
CNT01954,GEN12
CNT01955,GEN09
CNT01955,GEN05
CNT01956,GEN07
CNT01956,GEN13
CNT01957,GEN02
CNT01958,GEN03
CNT01959,GEN01
CNT01960,GEN13
CNT01961,GEN05
CNT01961,GEN11
CNT01962,GEN14
CNT01963,GEN13
CNT01964,GEN13
CNT01965,GEN06
CNT01966,GEN02
CNT01966,GEN10
CNT01967,GEN12
CNT01967,GEN09
CNT01968,GEN12
CNT01968,GEN11
CNT01969,GEN04
CNT01969,GEN09
CNT01970,GEN13
CNT01970,GEN12
CNT01971,GEN11
CNT01972,GEN07
CNT01973,GEN13
CNT01974,GEN06
CNT01974,GEN09
CNT01974,GEN01
CNT01975,GEN05
CNT01976,GEN14
CNT01977,GEN14
CNT01977,GEN08
CNT01978,GEN15
CNT01978,GEN11
CNT01979,GEN11
CNT01979,GEN06
CNT01980,GEN09
CNT01980,GEN12
CNT01981,GEN13
CNT01981,GEN12
CNT01982,GEN05
CNT01982,GEN08
CNT01982,GEN03
CNT01983,GEN02
CNT01983,GEN03
CNT01983,GEN14
CNT01984,GEN02
CNT01984,GEN07
CNT01985,GEN05
CNT01986,GEN03
CNT01986,GEN15
CNT01987,GEN05
CNT01987,GEN01
CNT01988,GEN12
CNT01989,GEN01
CNT01989,GEN03
CNT01989,GEN06
CNT01990,GEN13
CNT01990,GEN11
CNT01991,GEN11
CNT01991,GEN05
CNT01992,GEN10
CNT01993,GEN02
CNT01993,GEN13
CNT01994,GEN09
CNT01994,GEN04
CNT01995,GEN09
CNT01995,GEN02
CNT01995,GEN13
CNT01996,GEN07
CNT01997,GEN07
CNT01998,GEN04
CNT01999,GEN11
CNT01999,GEN06
CNT02000,GEN05
